code,name,截止日期,盈利(百萬),盈利增長(%),每股盈利,每股盈利增長(%),每股派息,市盈率(倍),周息率(%),派息比率(%),每股賬面資產淨值,基準貨幣,兌換比率
06822,科勁國際,2016/12,134,-18.16,0.1910,-19.07,0.1200,0.00,-,62.83,0.8606,港元,1
06822,科勁國際,2017/12,144,7.25,0.2050,7.33,0.1300,0.00,-,63.41,0.9359,港元,1
06822,科勁國際,2018/12,118,-17.80,0.1690,-17.56,0.1300,0.00,-,76.92,0.9667,港元,1
06822,科勁國際,2019/12,125,5.88,0.1780,5.33,0.3300,0.00,-,185.39,-,港元,1
06823,香港電訊－ＳＳs,2015/12,3949,32.03,0.5221,23.72,0.5406,18.20,5.69,103.54,4.9679,港元,1
06823,香港電訊－ＳＳs,2016/12,4889,23.80,0.6462,23.77,0.6185,14.56,6.57,95.71,5.1634,港元,1
06823,香港電訊－ＳＳs,2017/12,4745,-2.95,0.6269,-2.99,0.6487,19.01,5.44,103.48,4.9988,港元,1
06823,香港電訊－ＳＳs,2018/12,4825,1.69,0.6373,1.66,0.6829,18.52,5.79,107.16,4.9599,港元,1
06823,香港電訊－ＳＳs,2019/12,5217,8.12,0.6891,8.13,0.7038,17.56,5.82,102.13,5.0070,港元,1
06826,昊海生物科技s,2015/12,322,40.39,2.1875,14.57,0.4704,0.00,-,21.51,19.5612,港元,1.1761
06826,昊海生物科技s,2016/12,339,5.40,2.1225,-2.97,0.5556,0.00,-,26.18,20.1634,港元,1.11125
06826,昊海生物科技s,2017/12,446,31.71,2.7934,31.61,0.5995,0.00,-,21.46,23.9754,港元,1.1989
06826,昊海生物科技s,2018/12,472,5.71,2.9490,5.57,0.5693,0.00,-,19.31,25.6931,港元,1.1386
06826,昊海生物科技s,2019/12,414,-12.21,2.5367,-13.98,0.7823,0.00,-,30.84,34.2754,港元,1.1175
06828,北京燃氣藍天,2015/12,17,-,0.0033,-,0.0000,172.73,0.00,0.00,0.2519,港元,1
06828,北京燃氣藍天,2016/12,100,482.03,0.0128,287.88,0.0000,43.75,0.00,0.00,0.3329,港元,1
06828,北京燃氣藍天,2017/12,-12,-,-0.0013,-,0.0000,-226.92,0.00,0.00,0.3352,港元,1
06828,北京燃氣藍天,2018/12,261,-,0.0227,-,0.0000,7.18,0.00,0.00,0.3872,港元,1
06828,北京燃氣藍天,2019/12,-11,-,-0.0008,-,0.0000,-187.50,0.00,0.00,0.3409,港元,1
06829,龍昇集團控股,2015/03,14,-,0.0153,-,0.0000,0.00,-,0.00,-,港元,1
06829,龍昇集團控股,2016/03,44,219.51,0.0489,219.61,0.0000,0.00,-,0.00,-,港元,1
06829,龍昇集團控股,2017/03,47,7.54,0.0526,7.57,0.0000,0.00,-,0.00,-,港元,1
06829,龍昇集團控股,2018/03,51,7.80,0.0541,2.85,0.0000,0.00,-,0.00,0.2319,港元,1
06829,龍昇集團控股,2019/03,10,-80.73,0.0082,-84.84,0.0000,0.00,-,0.00,0.2401,港元,1
06830,華眾車載,2015/12,82,-24.45,0.0509,-24.57,0.0044,18.26,0.48,8.70,0.4225,港元,1.1761
06830,華眾車載,2016/12,117,42.82,0.0660,29.62,0.0000,20.75,0.00,0.00,0.4721,港元,1.11125
06830,華眾車載,2017/12,166,42.08,0.0936,41.85,0.0094,16.02,0.62,9.99,0.5541,港元,1.1989
06830,華眾車載,2018/12,158,-4.62,0.0893,-4.66,0.0089,8.18,1.22,10.00,0.6070,港元,1.1386
06830,華眾車載,2019/12,94,-40.52,0.0531,-40.54,0.0053,13.00,0.77,10.00,-,港元,1.1175
06833,興科蓉醫藥,2015/12,82,-5.42,0.0682,-5.75,0.0000,0.00,-,0.00,0.1896,港元,1.1761
06833,興科蓉醫藥,2016/12,22,-73.71,0.0144,-78.82,0.0033,0.00,-,22.84,0.3152,港元,1.11125
06833,興科蓉醫藥,2017/12,-223,-,-0.1379,-,0.0000,0.00,-,0.00,0.2031,港元,1.1989
06833,興科蓉醫藥,2018/12,-320,-43.36,-0.1890,-37.09,0.0000,0.00,-,0.00,0.0159,港元,1.1386
06833,興科蓉醫藥,2019/12,26,-,0.0156,-,0.0000,0.00,-,0.00,-,港元,1.1175
06836,天韻國際控股,2015/12,114,2.27,0.1308,-99.99,0.0300,0.00,-,22.93,0.5754,港元,1.1761
06836,天韻國際控股,2016/12,143,25.55,0.1437,9.87,0.0410,0.00,-,28.53,0.6400,港元,1.11125
06836,天韻國際控股,2017/12,148,3.28,0.1512,5.22,0.0420,0.00,-,27.78,0.8021,港元,1.1989
06836,天韻國際控股,2018/12,168,13.65,0.1716,13.50,0.0440,0.00,-,25.64,0.8924,港元,1.1386
06836,天韻國際控股,2019/12,189,12.49,0.1922,12.02,0.0480,0.00,-,24.97,1.0222,港元,1.1175
06837,海通證券股份s,2015/12,18628,93.60,1.7406,74.36,0.5292,7.48,4.06,30.41,11.0122,港元,1.1761
06837,海通證券股份s,2016/12,8938,-52.02,0.7779,-55.31,0.2445,10.86,2.89,31.43,10.6403,港元,1.11125
06837,海通證券股份s,2017/12,10333,15.60,0.8992,15.59,0.2757,10.79,2.84,30.67,12.2745,港元,1.1989
06837,海通證券股份s,2018/12,5933,-42.58,0.5124,-43.02,0.1708,13.97,2.39,33.33,11.6673,港元,1.1386
06837,海通證券股份s,2019/12,10642,79.36,0.9275,81.03,0.0000,7.41,0.00,0.00,12.2509,港元,1.1175
06838,盈利時,2015/12,81,76.77,0.1610,76.92,0.0700,6.15,7.07,43.48,1.1189,港元,1
06838,盈利時,2016/12,49,-39.67,0.0970,-39.75,0.0760,18.04,4.34,78.35,1.0953,港元,1
06838,盈利時,2017/12,116,139.07,0.2330,140.21,0.1100,10.39,4.55,47.21,1.3018,港元,1
06838,盈利時,2018/12,154,32.37,0.3080,32.19,0.1450,7.95,5.92,47.08,1.4088,港元,1
06838,盈利時,2019/12,138,-10.21,0.2770,-10.06,0.0800,8.38,3.45,28.88,-,港元,1
06839,雲南水務投資,2015/12,336,61.81,0.3175,23.53,0.1176,0.00,-,37.04,4.0002,港元,1.1761
06839,雲南水務投資,2016/12,431,28.28,0.3612,13.73,0.1111,0.00,-,30.77,3.9493,港元,1.11125
06839,雲南水務投資,2017/12,507,17.54,0.4244,17.51,0.1559,0.00,-,36.72,4.5582,港元,1.1989
06839,雲南水務投資,2018/12,453,-10.66,0.3792,-10.66,0.1708,0.00,-,45.05,4.3483,港元,1.1386
06839,雲南水務投資,2019/12,445,-1.75,0.3732,-1.56,0.1676,0.00,-,44.91,-,港元,1.1175
06855,亞盛醫藥－B,2016/12,-120,-,0.0000,-,0.0000,-,-,-,-,港元,1.1113
06855,亞盛醫藥－B,2017/12,-142,-18.56,0.0000,-,0.0000,-,-,-,-,港元,1.1989
06855,亞盛醫藥－B,2018/12,-393,-176.71,0.0000,-,0.0000,-,-,-,-,港元,1.1386
06855,亞盛醫藥－B,2019/12,-1655,-320.86,-14.1811,-,0.0000,0.00,-,0.00,4.7635,港元,1.1175
06855,亞盛醫藥－B,,,,,,,,,,,,
06858,本間高爾夫,2015/03,149,-23.91,0.0000,-,0.0000,-,-,-,-,港元,0.064545
06858,本間高爾夫,2016/03,246,65.60,0.0000,-,0.0000,-,-,-,-,港元,0.06899
06858,本間高爾夫,2017/03,318,28.98,0.5886,-,0.2085,0.00,-,35.42,2.9408,港元,0.069495
06858,本間高爾夫,2018/03,289,-8.85,0.4753,-19.25,0.2377,0.00,-,50.00,3.3888,港元,0.07358
06858,本間高爾夫,2019/03,298,2.95,0.4892,2.92,0.2443,0.00,-,49.93,3.3989,港元,0.0708
06860,指尖悅動,2015/12,4,-,0.0000,-,0.0000,-,-,-,-,港元,1.1761
06860,指尖悅動,2016/12,241,5.93K,0.0000,-,0.0000,-,-,-,-,港元,1.11125
06860,指尖悅動,2017/12,289,19.95,0.0000,-,0.0000,-,-,-,-,港元,1.1989
06860,指尖悅動,2018/12,177,-38.63,0.1061,-,0.0000,0.00,-,0.00,0.7641,港元,1.1386
06860,指尖悅動,2019/12,43,-75.58,0.0228,-78.52,0.0000,0.00,-,0.00,0.7757,港元,1.1175
06862,海底撈國際s,2015/12,321,-,0.0706,-,0.0000,0.00,-,0.00,-,港元,1.17605
06862,海底撈國際s,2016/12,817,154.74,0.1778,151.97,0.0000,0.00,-,0.00,-,港元,1.11125
06862,海底撈國際s,2017/12,1232,50.84,0.2518,41.60,0.0000,0.00,-,0.00,-,港元,1.1989
06862,海底撈國際s,2018/12,1874,52.10,0.3757,49.24,0.0760,0.00,-,20.23,1.8529,港元,1.1386
06862,海底撈國際s,2019/12,2620,39.80,0.4917,30.86,0.1500,0.00,-,30.51,2.2398,港元,1.1175
06865,福萊特玻璃s,2015/12,510,4.12,0.3659,0.79,0.0847,0.00,-,23.14,1.6810,港元,1.1761
06865,福萊特玻璃s,2016/12,673,32.01,0.3742,2.26,0.1045,0.00,-,27.92,1.8259,港元,1.11125
06865,福萊特玻璃s,2017/12,515,-23.54,0.2861,-23.55,0.0288,0.00,-,10.06,2.1649,港元,1.1989
06865,福萊特玻璃s,2018/12,468,-9.14,0.2599,-9.13,0.0512,0.00,-,19.71,2.3206,港元,1.1386
06865,福萊特玻璃s,2019/12,802,71.31,0.4135,59.06,0.0000,0.00,-,0.00,-,港元,1.1175
06866,佐力科創小額貸款,2015/12,172,47.41,0.1411,-5.75,0.1647,0.00,-,116.67,1.3836,港元,1.1761
06866,佐力科創小額貸款,2016/12,162,-5.47,0.1334,-5.51,0.0000,0.00,-,0.00,1.2894,港元,1.11125
06866,佐力科創小額貸款,2017/12,178,9.87,0.1559,16.88,0.0000,0.00,-,0.00,1.5423,港元,1.1989
06866,佐力科創小額貸款,2018/12,156,-12.60,0.1366,-12.34,0.1423,0.00,-,104.17,1.5949,港元,1.1386
06866,佐力科創小額貸款,2019/12,147,-5.71,0.1229,-10.03,0.0000,0.00,-,0.00,1.5503,港元,1.1175
06868,天福(開曼)s,2015/12,172,-48.95,0.1411,-48.59,0.1100,16.08,4.84,77.92,1.8447,港元,1.1761
06868,天福(開曼)s,2016/12,184,6.80,0.1445,2.36,0.1100,26.03,2.93,76.15,1.7992,港元,1.11125
06868,天福(開曼)s,2017/12,292,58.82,0.2398,65.98,0.1900,21.73,3.65,79.25,2.0534,港元,1.1989
06868,天福(開曼)s,2018/12,306,4.76,0.2505,4.47,0.2001,21.56,3.70,79.86,1.9334,港元,1.1386
06868,天福(開曼)s,2019/12,305,-0.20,0.2682,7.07,0.2000,20.58,3.62,74.58,1.7051,港元,1.1175
06869,長飛光纖光纜s,2015/12,671,15.34,1.0467,-11.71,0.2046,0.00,-,19.55,6.1638,港元,1.1761
06869,長飛光纖光纜s,2016/12,797,18.72,1.1668,11.47,0.2834,0.00,-,24.29,6.7867,港元,1.11125
06869,長飛光纖光纜s,2017/12,1521,90.83,2.2300,91.12,0.0000,0.00,-,0.00,9.2070,港元,1.1989
06869,長飛光纖光纜s,2018/12,1696,11.51,2.3797,6.71,0.8540,0.00,-,35.89,12.3009,港元,1.1386
06869,長飛光纖光纜s,2019/12,895,-47.19,1.1846,-50.22,0.3554,0.00,-,30.00,-,港元,1.1175
06877,CLSA Premium,2015/12,95,169.97,0.0468,167.43,0.0062,0.00,-,13.21,0.2289,港元,1
06877,CLSA Premium,2016/12,39,-59.15,0.0190,-59.40,0.0000,0.00,-,0.00,0.2531,港元,1
06877,CLSA Premium,2017/12,27,-29.30,0.0135,-28.95,0.0000,0.00,-,0.00,0.2691,港元,1
06877,CLSA Premium,2018/12,34,25.21,0.0168,24.44,0.0000,0.00,-,0.00,0.2812,港元,1
06877,CLSA Premium,2019/12,-180,-,-0.0885,-,0.0000,0.00,-,0.00,-,港元,1
06878,鼎豐集團控股,2015/12,122,33.97,0.0301,31.84,0.0000,25.91,0.00,0.00,0.2504,港元,1.1761
06878,鼎豐集團控股,2016/12,151,23.36,0.0356,18.11,0.0000,15.75,0.00,0.00,0.2699,港元,1.11125
06878,鼎豐集團控股,2017/12,209,38.80,0.0494,38.91,0.0000,9.31,0.00,0.00,0.3701,港元,1.1989
06878,鼎豐集團控股,2018/12,291,39.31,0.0613,24.01,0.0000,7.10,0.00,0.00,0.3481,港元,1.1386
06878,鼎豐集團控股,2019/12,375,28.76,0.0595,-2.95,0.0000,7.65,0.00,0.00,0.2787,港元,1.1175
06880,騰邦控股,2015/12,12,-,0.0400,-,0.0103,45.50,0.57,25.75,1.2038,港元,1
06880,騰邦控股,2016/12,-8,-,-0.0200,-,0.0000,-106.50,0.00,0.00,1.2757,港元,1
06880,騰邦控股,2017/12,24,-,0.0700,-,0.0230,8.71,3.77,32.86,1.2336,港元,1
06880,騰邦控股,2018/12,-34,-,-0.1000,-,0.0000,-5.60,0.00,0.00,1.1635,港元,1
06880,騰邦控股,2019/12,-262,-673.74,-0.7500,-650.00,0.0000,-0.73,0.00,0.00,0.3887,港元,1
06881,中國銀河s,2015/12,11568,145.83,1.3055,109.23,0.3860,0.00,-,29.57,7.0184,港元,1.1761
06881,中國銀河s,2016/12,5727,-50.49,0.6001,-54.03,0.1722,0.00,-,28.70,6.7566,港元,1.11125
06881,中國銀河s,2017/12,4772,-16.66,0.4676,-22.08,0.1439,0.00,-,30.77,7.6297,港元,1.1989
06881,中國銀河s,2018/12,3287,-31.12,0.3188,-31.82,0.1025,0.00,-,32.14,7.4110,港元,1.1386
06881,中國銀河s,2019/12,5843,77.74,0.5811,82.27,0.1788,0.00,-,30.77,7.8153,港元,1.1175
06882,東瀛遊,2015/12,150,101.95,0.2995,64.56,0.1500,0.00,-,50.08,0.7149,港元,1
06882,東瀛遊,2016/12,19,-87.59,0.0372,-87.58,0.0200,0.00,-,53.76,0.6391,港元,1
06882,東瀛遊,2017/12,29,52.97,0.0568,52.69,0.0300,0.00,-,52.82,0.6690,港元,1
06882,東瀛遊,2018/12,35,21.91,0.0693,22.01,0.0500,0.00,-,72.15,0.7066,港元,1
06882,東瀛遊,2019/12,14,-59.79,0.0279,-59.74,0.0000,0.00,-,0.00,0.6977,港元,1
06885,河南金馬能源,2015/12,28,-78.67,0.0823,-82.64,0.0000,0.00,-,0.00,-,港元,1.1761
06885,河南金馬能源,2016/12,296,963.33,0.7334,790.87,0.0000,0.00,-,0.00,-,港元,1.11125
06885,河南金馬能源,2017/12,638,115.96,1.4866,102.70,0.3357,0.00,-,22.58,3.6591,港元,1.1989
06885,河南金馬能源,2018/12,948,48.51,1.7648,18.71,0.4554,0.00,-,25.81,4.8477,港元,1.1386
06885,河南金馬能源,2019/12,664,-29.96,1.2404,-29.71,0.4470,0.00,-,36.04,-,港元,1.1175
06886,華泰證券s,2015/12,12581,124.72,1.9406,94.38,0.5881,0.00,-,30.30,13.2646,港元,1.1761
06886,華泰證券s,2016/12,6968,-44.61,0.9779,-49.61,0.5556,0.00,-,56.82,13.0874,港元,1.11125
06886,華泰證券s,2017/12,11122,59.60,1.5586,59.38,0.0000,0.00,-,0.00,14.6182,港元,1.1989
06886,華泰證券s,2018/12,5730,-48.48,0.7515,-51.78,0.6832,0.00,-,90.91,14.2670,港元,1.1386
06886,華泰證券s,2019/12,10059,75.55,1.1622,54.66,0.3353,0.00,-,28.85,15.0866,港元,1.1175
06888,英達公路再生科技,2015/12,65,10.27,0.0607,11.99,0.0180,0.00,-,29.65,1.0593,港元,1
06888,英達公路再生科技,2016/12,43,-33.12,0.0406,-33.11,0.0000,0.00,-,0.00,1.0164,港元,1
06888,英達公路再生科技,2017/12,-265,-,-0.2496,-,0.0000,0.00,-,0.00,0.8365,港元,1
06888,英達公路再生科技,2018/12,-139,47.50,-0.1311,47.48,0.0000,0.00,-,0.00,0.6512,港元,1
06888,英達公路再生科技,2019/12,4,-,0.0039,-,0.0000,0.00,-,0.00,0.6467,港元,1
06889,DYNAM JAPAN HLDGSs,2015/03,729,-54.45,0.9804,-54.48,0.9030,11.12,8.28,92.11,11.7284,港元,0.0645
06889,DYNAM JAPAN HLDGSs,2016/03,727,-0.22,0.9590,-2.19,0.8969,15.12,6.19,93.53,11.9338,港元,0.06899
06889,DYNAM JAPAN HLDGSs,2017/03,650,-10.58,0.8478,-11.59,0.8339,12.27,8.02,98.36,12.4252,港元,0.069495
06889,DYNAM JAPAN HLDGSs,2018/03,800,22.96,1.0448,23.24,0.8830,10.18,8.30,84.51,13.2112,港元,0.07358
06889,DYNAM JAPAN HLDGSs,2019/03,892,11.52,1.1613,11.15,0.8497,6.42,11.41,73.17,13.1104,港元,0.07081
06890,康利國際控股,2015/12,19,-,0.0000,-,0.0000,-,-,-,-,港元,1.17605
06890,康利國際控股,2016/12,38,94.05,0.0000,-,0.0000,-,-,-,-,港元,1.11125
06890,康利國際控股,2017/12,79,110.36,0.1798,-,0.0000,0.00,-,0.00,-,港元,1.1989
06890,康利國際控股,2018/12,58,-26.91,0.1252,-30.36,0.0180,0.00,-,14.37,1.1255,港元,1.1386
06890,康利國際控股,2019/12,28,-52.40,0.0447,-64.31,0.0080,0.00,-,18.00,1.1331,港元,1.1175
06893,衍生集團,2015/03,11,-77.77,0.0160,-90.59,0.0100,0.00,-,62.50,0.4184,港元,1
06893,衍生集團,2016/03,21,91.96,0.0265,65.63,0.0200,0.00,-,75.47,0.4289,港元,1
06893,衍生集團,2017/03,10,-53.81,0.0096,-63.77,0.0300,0.00,-,312.50,0.7656,港元,1
06893,衍生集團,2018/03,1,-94.59,0.0005,-94.79,0.0200,0.00,-,4.00K,0.8576,港元,1
06893,衍生集團,2019/03,5,780.75,0.0043,760.00,0.0100,0.00,-,232.56,0.4389,港元,1
06896,金嗓子,2015/12,182,19.55,0.2847,-,0.0600,0.00,-,21.07,1.5203,港元,1.1761
06896,金嗓子,2016/12,114,-37.11,0.1530,-46.26,0.1200,0.00,-,78.43,1.4832,港元,1.11125
06896,金嗓子,2017/12,74,-35.65,0.0995,-34.97,0.1200,0.00,-,120.60,1.5316,港元,1.1989
06896,金嗓子,2018/12,116,58.11,0.1574,58.13,0.1200,0.00,-,76.26,1.6282,港元,1.1386
06896,金嗓子,2019/12,187,60.99,0.2533,61.00,0.1200,0.00,-,47.37,-,港元,1.1175
06898,中國鋁罐,2015/12,79,-2.68,0.1530,-24.26,0.0220,0.00,-,14.38,0.8503,港元,1
06898,中國鋁罐,2016/12,95,20.11,0.1530,0.00,0.0290,0.00,-,18.95,0.8581,港元,1
06898,中國鋁罐,2017/12,71,-25.15,0.0980,-35.95,0.0107,0.00,-,10.92,0.6841,港元,1
06898,中國鋁罐,2018/12,79,11.95,0.0850,-13.27,0.0218,0.00,-,25.65,0.6258,港元,1
06898,中國鋁罐,2019/12,39,-50.70,0.0420,-50.59,0.0079,0.00,-,18.81,0.3484,港元,1
06899,聯眾國際控股,2015/12,134,10.38,0.1714,-15.55,0.0000,0.00,-,0.00,1.5245,港元,1.1761
06899,聯眾國際控股,2016/12,165,22.84,0.2099,22.50,0.0000,0.00,-,0.00,1.7435,港元,1.11125
06899,聯眾國際控股,2017/12,-29,-,-0.0364,-,0.0000,0.00,-,0.00,1.8770,港元,1.1989
06899,聯眾國際控股,2018/12,-709,-2365.57,-0.6542,-1695.07,0.0000,0.00,-,0.00,1.0032,港元,1.1386
06899,聯眾國際控股,2019/12,-468,33.95,-0.4327,33.86,0.0000,0.00,-,0.00,-,港元,1.1175
06908,宏光照明,2015/12,9,34.94,0.0000,-,0.0000,-,-,-,-,港元,1.17605
06908,宏光照明,2016/12,7,-28.11,0.0218,-,0.0000,0.00,-,0.00,0.3183,港元,1.11125
06908,宏光照明,2017/12,15,135.22,0.0385,76.69,0.0000,0.00,-,0.00,0.3765,港元,1.1989
06908,宏光照明,2018/12,27,76.84,0.0680,76.63,0.0000,0.00,-,0.00,0.4276,港元,1.1386
06908,宏光照明,2019/12,19,-29.03,0.0483,-28.98,0.0000,0.00,-,0.00,0.4682,港元,1.1175
06918,奇士達,2016/12,37,-,0.0000,-,0.0000,-,-,-,-,港元,1.1113
06918,奇士達,2017/12,43,16.40,0.0000,-,0.0000,-,-,-,-,港元,1.1989
06918,奇士達,2018/12,37,-13.75,0.0000,-,0.0000,-,-,-,-,港元,1.1386
06918,奇士達,2019/12,40,6.15,0.0916,-,0.0000,0.00,-,0.00,-,港元,1.1175
06918,奇士達,,,,,,,,,,,,
06919,人瑞人才,2016/12,-39,-,-0.6779,-,0.0000,0.00,-,0.00,-,港元,1.1113
06919,人瑞人才,2017/12,-53,-34.03,-0.9112,-34.41,0.0000,0.00,-,0.00,-,港元,1.1989
06919,人瑞人才,2018/12,-156,-195.53,-2.6871,-194.91,0.0000,0.00,-,0.00,-,港元,1.1386
06919,人瑞人才,2019/12,-871,-458.94,-13.8794,-416.52,0.0000,0.00,-,0.00,-,港元,1.1175
06919,人瑞人才,,,,,,,,,,,,
06928,TOMO Holdings,2015/12,15,-,0.0000,-,0.0000,-,-,-,-,港元,5.48
06928,TOMO Holdings,2016/12,16,4.90,0.0000,-,0.0000,-,-,-,-,港元,5.36
06928,TOMO Holdings,2017/12,2,-85.49,0.0058,-,0.0000,0.00,-,0.00,0.2459,港元,5.845
06928,TOMO Holdings,2018/12,24,938.69,0.0540,823.44,0.0000,0.00,-,0.00,0.2956,港元,5.742
06928,TOMO Holdings,2019/12,13,-46.83,0.0289,-46.43,0.0000,0.00,-,0.00,0.3265,港元,5.783
06966,中國萬桐園,2015/12,17,-,0.0223,-,0.0000,1.61K,0.00,0.00,-,港元,1.1761
06966,中國萬桐園,2016/12,18,6.76,0.0244,9.40,0.0000,12.68,0.00,0.00,-,港元,1.11125
06966,中國萬桐園,2017/12,9,-52.54,0.0108,-55.86,0.0000,23.17,0.00,0.00,0.1060,港元,1.1989
06966,中國萬桐園,2018/12,32,276.61,0.0319,195.46,0.0000,19.45,0.00,0.00,0.1468,港元,1.1386
06966,中國萬桐園,2019/12,26,-18.17,0.0268,-15.87,0.0000,23.86,0.00,0.00,0.1704,港元,1.1175
07205,ＦＬ二　三星恒指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07205,ＦＬ二　三星恒指s,,,,,,,,,,,,
07205,ＦＬ二　三星恒指s,,,,,,,,,,,,
07205,ＦＬ二　三星恒指s,,,,,,,,,,,,
07205,ＦＬ二　三星恒指s,,,,,,,,,,,,
07221,ＦＬ二華夏恒指s,2017/12,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07221,ＦＬ二華夏恒指s,,,,,,,,,,,,
07221,ＦＬ二華夏恒指s,,,,,,,,,,,,
07221,ＦＬ二華夏恒指s,,,,,,,,,,,,
07221,ＦＬ二華夏恒指s,,,,,,,,,,,,
07228,ＦＬ二　三星國指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07228,ＦＬ二　三星國指s,,,,,,,,,,,,
07228,ＦＬ二　三星國指s,,,,,,,,,,,,
07228,ＦＬ二　三星國指s,,,,,,,,,,,,
07228,ＦＬ二　三星國指s,,,,,,,,,,,,
07230,ＦＬ二ＧＸ國指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07230,ＦＬ二ＧＸ國指s,2019/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07230,ＦＬ二ＧＸ國指s,,,,,,,,,,,,
07230,ＦＬ二ＧＸ國指s,,,,,,,,,,,,
07230,ＦＬ二ＧＸ國指s,,,,,,,,,,,,
07231,ＦＬ二ＧＸ恒指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07231,ＦＬ二ＧＸ恒指s,2019/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07231,ＦＬ二ＧＸ恒指s,,,,,,,,,,,,
07231,ＦＬ二ＧＸ恒指s,,,,,,,,,,,,
07231,ＦＬ二ＧＸ恒指s,,,,,,,,,,,,
07261,ＦＬ二華夏納一百s,2017/12,0,-,0.0000,-,0.0000,-,-,-,-,港元,7.814
07261,ＦＬ二華夏納一百s,,,,,,,,,,,,
07261,ＦＬ二華夏納一百s,,,,,,,,,,,,
07261,ＦＬ二華夏納一百s,,,,,,,,,,,,
07261,ＦＬ二華夏納一百s,,,,,,,,,,,,
07267,ＦＬ二華夏國指s,2017/12,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07267,ＦＬ二華夏國指s,,,,,,,,,,,,
07267,ＦＬ二華夏國指s,,,,,,,,,,,,
07267,ＦＬ二華夏國指s,,,,,,,,,,,,
07267,ＦＬ二華夏國指s,,,,,,,,,,,,
07321,ＦＩ華夏恒指s,2017/12,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07321,ＦＩ華夏恒指s,,,,,,,,,,,,
07321,ＦＩ華夏恒指s,,,,,,,,,,,,
07321,ＦＩ華夏恒指s,,,,,,,,,,,,
07321,ＦＩ華夏恒指s,,,,,,,,,,,,
07322,ＸＩＧＸ標普s,2017/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,7.77
07322,ＸＩＧＸ標普s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,7.849
07322,ＸＩＧＸ標普s,2019/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,7.849
07322,ＸＩＧＸ標普s,,,,,,,,,,,,
07322,ＸＩＧＸ標普s,,,,,,,,,,,,
07328,ＦＩ　三星國指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07328,ＦＩ　三星國指s,,,,,,,,,,,,
07328,ＦＩ　三星國指s,,,,,,,,,,,,
07328,ＦＩ　三星國指s,,,,,,,,,,,,
07328,ＦＩ　三星國指s,,,,,,,,,,,,
07331,ＦＩ華夏納一百s,2017/12,0,-,0.0000,-,0.0000,-,-,-,-,港元,7.814
07331,ＦＩ華夏納一百s,,,,,,,,,,,,
07331,ＦＩ華夏納一百s,,,,,,,,,,,,
07331,ＦＩ華夏納一百s,,,,,,,,,,,,
07331,ＦＩ華夏納一百s,,,,,,,,,,,,
07336,ＦＩＧＸ恒指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07336,ＦＩＧＸ恒指s,2019/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07336,ＦＩＧＸ恒指s,,,,,,,,,,,,
07336,ＦＩＧＸ恒指s,,,,,,,,,,,,
07336,ＦＩＧＸ恒指s,,,,,,,,,,,,
07341,ＦＩ華夏國指s,2017/12,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07341,ＦＩ華夏國指s,,,,,,,,,,,,
07341,ＦＩ華夏國指s,,,,,,,,,,,,
07341,ＦＩ華夏國指s,,,,,,,,,,,,
07341,ＦＩ華夏國指s,,,,,,,,,,,,
07362,ＦＩＧＸ國指s,2018/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07362,ＦＩＧＸ國指s,2019/03,0,-,0.0000,-,0.0000,-,-,-,-,港元,1
07362,ＦＩＧＸ國指s,,,,,,,,,,,,
07362,ＦＩＧＸ國指s,,,,,,,,,,,,
07362,ＦＩＧＸ國指s,,,,,,,,,,,,
08001,東方匯財證券,2015/12,26,45.59,0.0725,25.43,0.0000,0.00,-,0.00,0.7606,港元,1
08001,東方匯財證券,2016/12,-3,-,-0.0090,-,0.0000,0.00,-,0.00,0.7531,港元,1
08001,東方匯財證券,2017/12,0,88.50,-0.0010,88.89,0.0000,0.00,-,0.00,0.7296,港元,1
08001,東方匯財證券,2018/12,-2,-425.56,-0.0049,-390.00,0.0000,0.00,-,0.00,0.7168,港元,1
08001,東方匯財證券,2019/12,5,-,0.0105,-,0.0000,0.00,-,0.00,-,港元,1
08003,世大控股,2015/03,-16,-1.76,-0.0126,6.67,0.0000,-7.30,0.00,0.00,0.0553,港元,1
08003,世大控股,2016/03,-25,-59.67,-0.0151,-19.84,0.0000,-4.50,0.00,0.00,0.0707,港元,1
